phase,iteration,elapsed_seconds,events,runtime_events_per_second,end_to_end_events_per_second,latency_p95_ms,cpu_percent,rss_bytes,rss_delta_bytes,gc_runs,allocated_objects,failures,ordering_failures
streams,47,108.73209421501087,10000,12021.808638012173,3878.284767203888,1759.2775849916507,134.1989642652797,93110272,15659008,634,66420465,0,0
streams,48,111.02141681501234,10000,16517.55468941729,4410.927807577738,1576.655089011183,180.21771098344152,94937088,17485824,651,67835662,0,0
streams,49,113.26563543500379,10000,15801.503684940948,4494.650341977065,1565.7197870023083,176.2943000601174,94216192,16764928,667,69250340,0,0
streams,50,115.73705134700867,10000,11760.870842123843,4079.1381285665784,1604.2157519987086,129.96657200491762,94261248,16809984,682,70660456,0,0
streams,51,118.08835929000634,10000,18517.260921937504,4284.1710776995915,1713.1107080058428,195.3781148179277,96579584,19128320,695,72075722,0,0
streams,52,120.20824567500676,10000,17350.314335757168,4757.89612113251,1491.4390179910697,191.33019800593635,94846976,17395712,707,73490464,0,0
streams,53,122.34258758601209,10000,18093.296203921043,4740.753247872266,1529.2211180058075,195.48210267278873,94396416,16945152,723,74905260,0,0
streams,54,125.0918372550077,10000,11669.241111355626,3665.2009509634536,1832.5644940050552,128.8824758946564,95379456,17928192,734,76316053,0,0
streams,55,127.28007753500424,10000,17103.255688042802,4607.637656663066,1535.398213993176,191.43947247722764,93745152,16293888,748,77730405,0,0
streams,56,129.71836054400774,10000,16911.108824708946,4134.761920260464,1812.2074429993518,183.55589212213596,89554944,12103680,764,79145182,0,0
streams,57,132.29972696100594,10000,11932.13510334069,3907.023183097554,1715.6253970024409,135.4738014229235,88838144,11386880,784,80556426,0,0
streams,58,134.65505328601284,10000,16762.394044998397,4279.320072481193,1650.8641819964396,179.99769433255372,89026560,11575296,801,81970432,0,0
streams,59,136.82534810701327,10000,16721.781491538484,4645.82462581231,1504.3320310069248,183.4074840699732,89600000,12148736,818,83385350,0,0
streams,60,139.0213052390027,10000,12513.377645456962,4596.172147706913,1384.6282070007874,138.611357023043,91439104,13987840,831,84797441,0,0
streams,61,141.329098866001,10000,13937.919683237682,4367.839336898146,1584.1882780077867,153.72016463550568,89100288,11649024,845,86209177,0,0
streams,62,143.3287048140046,10000,17334.648776916318,5045.177327962556,1390.075307994266,189.8963330310957,93642752,16191488,861,87624109,0,0
streams,63,145.333834295001,10000,17131.706790146716,5031.791221730569,1386.1674789950484,188.0290980711582,91766784,14315520,875,89039012,0,0
streams,64,147.70993572300358,10000,11541.234826195487,4264.073233223608,1472.4183959915536,134.76238614933663,88657920,11206656,893,90450492,0,0
streams,65,149.97341226501158,10000,17120.3847692155,4454.011576185305,1580.5474950029748,187.40562315064045,88666112,11214848,911,91865767,0,0
streams,66,152.00424721201125,10000,17146.04996270224,4975.073644751178,1391.0233470087405,190.8743115339448,91803648,14352384,929,93281201,0,0
streams,67,154.17154659100925,10000,15434.36904654182,4662.955020060301,1420.0449189956998,170.28033478181305,89055232,11603968,948,94694279,0,0
streams,68,156.62503916300193,10000,12084.72270381456,4105.204784172972,1571.4796239917632,136.21954356804264,88924160,11472896,967,96106063,0,0
streams,69,158.6332854340144,10000,17984.82205462498,5050.893188688616,1386.2872430036077,197.17332857386168,89591808,12140544,984,97520553,0,0
streams,70,160.64646589700715,10000,17645.97218461388,5013.679272380358,1377.423887999612,193.35554046049913,90357760,12906496,1000,98935608,0,0
streams,71,162.85670309900888,10000,12763.599553765107,4572.199905190314,1435.4029989917763,141.89994575280994,91836416,14385152,1013,100347433,0,0
streams,72,165.16967159800697,10000,16992.6939011059,4358.375783796712,1666.0539790027542,188.75887520018534,97796096,20344832,1026,101762329,0,0
streams,73,167.1353043140116,10000,17669.224064888374,5141.706548221505,1337.1055689931381,196.42842061634266,96047104,18595840,1038,103176855,0,0
streams,74,169.0985055820056,10000,18200.19654170587,5140.321503920264,1362.204262011801,195.72928529671162,95084544,17633280,1052,104592432,0,0
streams,75,171.54101448100118,10000,11675.16451300228,4129.162183358236,1575.9648360108258,129.30270803817737,94519296,17068032,1065,106002887,0,0
streams,76,173.6956314650015,10000,14538.663266412681,4682.472833528747,1390.4062420042465,170.44949304667102,91500544,14049280,1081,107417873,0,0
streams,77,175.74316238300526,10000,16259.227524510516,4927.183655774033,1386.5904790000059,178.67213601192887,91947008,14495744,1096,108832350,0,0
streams,78,178.19098029800807,10000,10485.11116783057,4134.7402594116975,1462.1111559972633,121.85262140115294,97562624,20111360,1110,110242319,0,0
streams,79,180.5866726200038,10000,15453.21541739152,4207.452266143963,1720.4257560078986,178.09712180568405,95907840,18456576,1122,111657541,0,0
streams,80,182.55516154500947,10000,17090.9758937191,5128.875456410858,1351.7508189979708,182.46482349109846,95596544,18145280,1136,113071891,0,0
streams,81,184.57793759500782,10000,15511.94039849738,4990.240808090891,1365.8121659973403,173.50458015196043,94314496,16863232,1150,114486666,0,0
streams,82,187.20153099800518,10000,10338.745704847832,3840.531100354294,1723.08024999802,123.86607668806593,92368896,14917632,1166,115897885,0,0
streams,83,189.53107501800696,10000,17902.842964990028,4326.388592582781,1744.7739179915516,196.88525192481737,91889664,14438400,1179,117312923,0,0
streams,84,191.49349007100682,10000,17667.492764769122,5158.799534344395,1339.2844650079496,195.74849294771758,91045888,13594624,1195,118727852,0,0
streams,85,193.78002952701354,10000,11801.541784856454,4415.305660271982,1407.9834260046482,133.12924714748544,88952832,11501568,1213,120139748,0,0
streams,86,196.04687499601278,10000,16772.36389557718,4445.776288370668,1605.6507239991333,184.33865878978958,91140096,13688832,1231,121554496,0,0
streams,87,198.01149462600006,10000,17242.755787815513,5141.60994603736,1334.2736600025091,189.70417843834065,92639232,15187968,1248,122969763,0,0
streams,88,200.0122734070028,10000,17114.14909684,5050.407506239181,1356.4173610066064,187.52928528552454,93499392,16048128,1265,124383999,0,0
streams,89,202.92110201400646,10000,8686.282673506536,3472.1627517907,1919.8603949917015,115.14097263842416,94154752,16703488,1278,125793436,0,0
streams,90,205.6514089130069,10000,10807.776875055832,3690.151029515864,1748.0412979930406,119.55396663656205,96436224,18984960,1292,127202802,0,0
streams,91,207.84229769000376,10000,16813.513426966678,4601.496855441846,1551.1205420043552,187.52705983676708,95457280,18006016,1305,128617188,0,0
streams,92,210.23165847400378,10000,11924.015868587476,4220.662108777271,1527.3310750053497,130.08562263643668,97628160,20176896,1320,130027228,0,0
streams,93,212.32099743500294,10000,17404.02544928804,4829.697412198926,1459.4241730083013,186.38965354464744,98516992,21065728,1333,131442244,0,0
streams,94,214.4316836920043,10000,15483.807730015065,4785.4164494810575,1448.73523300339,178.9310050694844,93777920,16326656,1348,132856038,0,0
streams,95,216.67635934101418,10000,12345.669714998525,4512.063593079676,1391.4742880006088,140.93472201222866,99303424,21852160,1359,134267706,0,0
streams,96,219.1965208150068,10000,13537.976013942714,3996.8092767954354,1754.8443310079165,153.01535509218846,99205120,21753856,1370,135680857,0,0
streams,97,221.2348979840026,10000,16530.85426504431,4949.0451997801165,1382.2815809980966,186.61729914396693,99598336,22147072,1382,137095013,0,0
streams,98,223.1846691230021,10000,18772.735072513882,5176.493318797127,1376.4362069923664,198.99437536641958,100872192,23420928,1395,138510221,0,0
streams,99,225.5015318220103,10000,12669.386514573305,4354.571604241824,1492.3934760008706,143.41115219848484,97923072,20471808,1409,139921701,0,0
streams,100,227.68854522400943,10000,17145.310381863506,4610.5998143377265,1507.9294729948742,189.02497134877143,96092160,18640896,1425,141336434,0,0
streams,101,229.69205049300217,10000,17297.937631190387,5034.62958694423,1407.3665729956701,190.79181030760404,94879744,17428480,1444,142751307,0,0
streams,102,231.79624607300502,10000,16155.782220520598,4801.933856314274,1410.7129580079345,178.17105200658673,95891456,18440192,1462,144165506,0,0
streams,103,234.4536307510134,10000,11368.202647589109,3788.373651359654,1755.0360699970042,127.12932469163283,95207424,17756160,1478,145575508,0,0
streams,104,236.4487015830091,10000,16397.248370600002,5057.624643164994,1338.870620005764,179.56457307068746,96813056,19361792,1495,146990425,0,0
streams,105,238.56311479800206,10000,13929.41963077572,4770.4566823493105,1388.5032899997896,162.8857390607048,97632256,20180992,1508,148403977,0,0
streams,106,241.02378924500954,10000,11672.105330823277,4104.591307586272,1567.7415109967114,134.3402893617339,94289920,16838656,1524,149815112,0,0
streams,107,243.1639685400005,10000,17562.246952233843,4712.104004395311,1530.0878080015536,188.19663019352052,101011456,23560192,1534,151229723,0,0
streams,108,245.1207511350076,10000,16826.535949364086,5157.933414393802,1311.4552670012927,183.976360218664,99401728,21950464,1544,152643661,0,0
streams,109,247.1030896630109,10000,16279.026631725457,5100.259423224983,1352.1021929918788,185.07125139399685,97431552,19980288,1559,154057798,0,0
streams,110,249.71953353000572,10000,13202.376322177257,3852.5283002300007,1831.5228480059886,140.7959581987294,107642880,30191616,1568,155468413,0,0
streams,111,251.72738094901433,10000,17388.655798362768,5026.647232165116,1370.0679690082325,191.40163191794113,108118016,30666752,1577,156882761,0,0
streams,112,253.69794822701078,10000,16940.56844045407,5124.231502152272,1347.1745620045112,185.60239350121157,105156608,27705344,1588,158297768,0,0
streams,113,256.0503819680016,10000,11573.457573154761,4286.93182335178,1440.2971310046269,128.161094576356,106827776,29376512,1599,159707685,0,0
streams,114,258.2852800270048,10000,17761.75582189169,4512.326683777845,1596.7496829980519,194.75806199551434,108072960,30621696,1609,161122214,0,0
streams,115,260.26144939700316,10000,17409.84362105788,5107.102152592017,1350.480613997206,192.66248160565067,109121536,31670272,1619,162537213,0,0
streams,116,262.26618505301303,10000,15792.867795855638,5032.702237444422,1335.4170130041894,173.70654458308056,109850624,32399360,1629,163951805,0,0
streams,117,264.81189576101315,10000,10231.549909259531,3958.757610961054,1514.2183779971674,115.86436702994006,110702592,33251328,1640,165360033,0,0
streams,118,266.9081898190052,10000,17190.96990297861,4815.473988639777,1456.6848890099209,191.23629435641817,113750016,36298752,1650,166774114,0,0
streams,119,268.8921341670066,10000,17208.49452989438,5086.92866211972,1353.3483500068542,188.9872747263247,114409472,36958208,1660,168188393,0,0
streams,120,271.03372377500637,10000,13548.506247467827,4716.52460808808,1355.7862079906045,152.95007335891816,114802688,37351424,1670,169601416,0,0
streams,121,273.4888824410009,10000,11942.967899790614,4103.383912365939,1593.9591249916703,136.5212789903237,113700864,36249600,1680,171013035,0,0
streams,122,275.4931235050026,10000,17353.762997356018,5034.084236365923,1387.769164997735,191.26837119403467,114380800,36929536,1690,172427214,0,0
streams,123,277.4677094840008,10000,16873.848189829023,5110.53636339097,1321.7841860023327,186.8352848466295,114921472,37470208,1701,173840928,0,0
streams,124,279.7352813630132,10000,12376.949727198651,4449.949762088675,1426.607290006359,137.56149833940805,115302400,37851136,1711,175251369,0,0
streams,125,281.9516521910118,10000,17552.16249969189,4549.592223813071,1565.0516909954604,192.63087886091884,115630080,38178816,1722,176666536,0,0
streams,126,283.9892289430136,10000,16676.06351703945,4953.660158767669,1397.5739570014412,183.6525636592399,116477952,39026688,1731,178081070,0,0
streams,127,286.0946035430097,10000,15558.656817647292,4789.910951550558,1399.2571229900932,182.39788475426448,116805632,39354368,1742,179495621,0,0
streams,128,288.78922746900935,10000,10356.702502694854,3743.2107323566192,1699.8422239994397,119.91386601834945,116871168,39419904,1752,180905800,0,0
streams,129,290.89658661501016,10000,16222.017463787199,4786.294636763208,1419.9185670004226,179.43341868791975,117067776,39616512,1763,182320747,0,0
streams,130,292.959618828012,10000,15597.952930279009,4888.895080410841,1400.6896219943883,175.74024269788887,117133312,39682048,1773,183735091,0,0
streams,131,295.3107919470058,10000,11687.995477923929,4291.346373152984,1459.1991560009774,128.5114920962871,117264384,39813120,1783,185145484,0,0
streams,132,297.5259968510072,10000,16079.37900575704,4556.539147092866,1533.348198994645,185.7980335258754,115204096,37752832,1793,186560167,0,0
streams,133,299.57276916800765,10000,15540.553820433743,4934.547123306612,1351.3253580022138,176.92110022520168,116015104,38563840,1803,187973440,0,0
streams,134,301.68998233201273,10000,15745.988038767622,4777.944136068534,1429.8355289938627,181.67225740568725,116297728,38846464,1813,189388063,0,0
