phase,iteration,elapsed_seconds,events,runtime_events_per_second,end_to_end_events_per_second,latency_p95_ms,cpu_percent,rss_bytes,rss_delta_bytes,gc_runs,allocated_objects,failures,ordering_failures
pubsub,45,126.94124211600865,10000,10699.179939290909,3640.5305094692358,1761.2602660083212,140.3986867701371,101392384,24723456,440,53867697,0,0
pubsub,46,129.81923199101584,10000,10664.800491317641,3502.988919151481,1880.122164991917,141.50564008546033,107552768,30883840,451,55064249,0,0
pubsub,47,132.69448756001657,10000,10458.581589342353,3505.9698959604175,1865.7502669957466,135.46416913733717,107630592,30961664,459,56260492,0,0
pubsub,48,135.8745844619989,10000,10847.807039739435,3167.8994137013046,2236.085879005259,143.48490754228868,107495424,30826496,475,57456471,0,0
pubsub,49,138.73124359900248,10000,10985.25130484392,3530.0091635133062,1889.4294789934065,145.76857215504174,113065984,36397056,486,58654287,0,0
pubsub,50,141.56899739601067,10000,10352.663170659123,3553.3310313528277,1795.7581170194317,137.8944048002887,113942528,37273600,496,59850635,0,0
pubsub,51,144.3350555250072,10000,10948.15806948296,3645.7921785864733,1784.6742809924763,144.2994461626991,114679808,38010880,505,61048332,0,0
pubsub,52,147.10107989699463,10000,11060.110006593484,3652.1805917120373,1826.1967160215136,141.96524521868844,114835456,38166528,516,62246234,0,0
pubsub,53,149.91592327601393,10000,10594.62451945158,3583.1907803498275,1825.8817280002404,138.95054194485814,114028544,37359616,524,63444338,0,0
pubsub,54,152.7217190960073,10000,10982.96677265647,3599.779603776796,1827.738224004861,142.55094111583654,113762304,37093376,534,64640279,0,0
pubsub,55,155.4500476650137,10000,11729.923347552363,3696.3474383904004,1805.9881039953325,145.09525747467188,112123904,35454976,543,65836881,0,0
pubsub,56,158.22403289700742,10000,10990.030501352312,3635.4753456181547,1772.506876004627,136.74983939109507,108621824,31952896,549,67034639,0,0
pubsub,57,160.99093985499348,10000,11019.967142241174,3644.526920745899,1816.807922004955,136.6070271831432,107311104,30642176,555,68231586,0,0
pubsub,58,163.7235855240142,10000,11574.728421684295,3690.959173001017,1815.7407529943157,145.23038499617152,107003904,30334976,562,69428907,0,0
pubsub,59,166.54893124499358,10000,10731.795638970305,3569.3038069327904,1816.4980860019568,135.27581266619222,103280640,26611712,570,70626327,0,0
pubsub,60,169.3457847959944,10000,10557.12107966322,3605.4643714385907,1771.6495829808991,138.60887020590633,101117952,24449024,580,71824265,0,0
pubsub,61,172.1554621999967,10000,11093.375096880996,3588.208034354089,1852.886455017142,142.0600729680355,111144960,34476032,590,73021611,0,0
pubsub,62,174.99151148000965,10000,11106.996622902469,3557.029134396719,1879.0993830189109,140.8970107320816,110280704,33611776,599,74219064,0,0
pubsub,63,177.7125604340108,10000,11323.292155597965,3707.782282065079,1766.2350409955252,142.75480266690545,107835392,31166464,606,75417632,0,0
pubsub,64,180.63974473800045,10000,11212.026550859264,3456.8490658923497,1934.2175659839995,138.92927458583452,104558592,27889664,614,76613415,0,0
pubsub,65,183.45220605199574,10000,10740.024113195008,3589.059294547964,1812.6841130142566,140.4898904786852,102789120,26120192,623,77810888,0,0
pubsub,66,186.2212294409983,10000,10849.759311870068,3641.846710707678,1791.571465000743,143.4828584725234,103833600,27164672,634,79009413,0,0
pubsub,67,189.0417563469964,10000,11006.721251117591,3574.3415461556615,1858.8656839856412,144.43864336539139,105603072,28934144,645,80205851,0,0
pubsub,68,191.91051773601794,10000,10529.670475902378,3515.678157585927,1871.437761001289,139.57785209473371,107438080,30769152,656,81403039,0,0
pubsub,69,195.39955406999798,10000,6258.819897749619,2886.7715512128298,1963.9429840026423,86.97837511693123,108425216,31756288,666,82594752,0,0
pubsub,70,198.5194746479974,10000,10671.461789743169,3234.871206655875,2114.4868379924446,137.18893130284073,108744704,32075776,677,83791135,0,0
pubsub,71,201.28304495700286,10000,11001.490874962132,3648.9400878984084,1808.823374012718,143.2896377284928,109707264,33038336,685,84988649,0,0
pubsub,72,204.12343820900423,10000,11336.551293987965,3550.3865650942953,1898.564983974211,142.72598467177957,109056000,32387072,694,86186822,0,0
pubsub,73,206.92809931901866,10000,10691.953393212161,3597.9241383810986,1778.4780400106683,138.05299849683075,106496000,29827072,701,87384420,0,0
pubsub,74,209.76186902599875,10000,10994.754334317468,3557.6595294349195,1889.013034000527,144.42313823240758,109510656,32841728,712,88582033,0,0
pubsub,75,212.5447149380052,10000,11187.381995375155,3624.305290596109,1836.7768099997193,139.95401126921678,109780992,33112064,721,89778537,0,0
pubsub,76,215.16864573501516,10000,11866.193372066193,3844.6307173147306,1693.8992250070442,146.64913063490712,106700800,30031872,728,90975502,0,0
pubsub,77,217.92568408499938,10000,10920.916935547339,3662.162976614778,1761.2618260027375,139.01833316799704,105848832,29179904,735,92173056,0,0
pubsub,78,220.78753055699053,10000,10442.983768772145,3522.661687223156,1821.9749809941277,138.05254599616572,102764544,26095616,744,93370545,0,0
pubsub,79,223.6164035690017,10000,10200.44958560262,3565.3998152344257,1802.2238289995585,134.47077944798093,105320448,28651520,754,94567916,0,0
pubsub,80,226.46294325200142,10000,10859.121940775078,3541.5846268815467,1866.6362449876033,142.37813439137463,106504192,29835264,765,95764657,0,0
pubsub,81,229.26597169801244,10000,11030.72792922437,3597.405745391824,1842.2674009925686,144.75628232583136,107225088,30556160,776,96963568,0,0
pubsub,82,232.12410016500507,10000,10278.236698283896,3527.9200015702804,1831.611414992949,134.187910095788,105324544,28655616,787,98160650,0,0
pubsub,83,234.90463654801715,10000,10826.45463959313,3626.717245024754,1805.3343489882536,143.0251262635347,104751104,28082176,798,99358314,0,0
pubsub,84,237.7259153170162,10000,10564.793121990677,3574.2302777815225,1870.3309860138688,138.4289530163272,105406464,28737536,810,100556122,0,0
pubsub,85,240.61128622599063,10000,9878.117650230195,3493.93595932372,1835.7087780022994,130.29426810878047,107438080,30769152,823,101753618,0,0
pubsub,86,243.380746609997,10000,10677.839650679307,3644.770542149169,1780.007816007128,142.49674555896945,109076480,32407552,834,102951222,0,0
pubsub,87,246.10708371500368,10000,11415.736996112664,3700.3585699839277,1792.7438000042457,146.3707226520645,114814976,38146048,841,104147024,0,0
pubsub,88,248.8887438380043,10000,11322.866298922698,3625.5842746552803,1841.9687730201986,139.5376787842166,119357440,42688512,847,105344717,0,0
pubsub,89,251.6809199929994,10000,10674.020286775563,3612.71194954985,1801.046607986791,134.1281007817288,114057216,37388288,852,106540231,0,0
pubsub,90,254.7597182620084,10000,8039.4326839578325,3275.881852115176,1764.376749022631,106.99159561672604,111632384,34963456,858,107736225,0,0
pubsub,91,257.4843127219938,10000,11340.942737741167,3701.271100816318,1781.7419019993395,140.37123766350064,109993984,33325056,864,108932123,0,0
pubsub,92,260.1800328110112,10000,11173.581026053282,3741.794523381052,1750.0321039988194,140.19908105810535,107565056,30896128,871,110129377,0,0
pubsub,93,262.9056286379928,10000,11615.86798051238,3700.9823809645404,1785.7745649816934,145.62202076871563,104353792,27684864,879,111326895,0,0
pubsub,94,265.7453552079969,10000,10199.24845871279,3550.0657880837684,1785.015420988202,133.69867041478003,101920768,25251840,890,112524075,0,0
pubsub,95,268.6148957720143,10000,10101.640167808448,3514.091212179019,1856.3688290014397,133.37278700564264,104214528,27545600,902,113721034,0,0
pubsub,96,271.41799594499753,10000,11226.255206017498,3596.814050045504,1859.0785840060562,145.9398610716153,105132032,28463104,912,114918220,0,0
pubsub,97,274.28867030501715,10000,10232.124764849837,3511.7241845796784,1846.1963329755235,132.91175792452208,105328640,28659712,923,116116310,0,0
pubsub,98,277.0843160079967,10000,10943.76131376475,3607.8311027863424,1831.775309983641,144.47220903118628,104869888,28200960,934,117314838,0,0
pubsub,99,279.9590185190027,10000,10845.651087109403,3508.399796922369,1880.7109519839287,140.2568776174933,106311680,29642752,945,118511762,0,0
pubsub,100,282.8379052550008,10000,10202.32344961258,3507.0349274163564,1852.985007019015,134.18400381094676,106835968,30167040,957,119708095,0,0
pubsub,101,285.60746637001284,10000,11005.7988234172,3641.219123970253,1804.5326160208788,142.68456064391097,108146688,31477760,967,120904347,0,0
pubsub,102,288.4189382090117,10000,10743.82085753976,3587.562144609028,1833.1282480212394,142.40642271766188,109395968,32727040,978,122100434,0,0
pubsub,103,291.31535332801286,10000,10279.418282978784,3480.6183317168575,1872.2190639819019,134.62545333311024,110702592,34033664,988,123297916,0,0
pubsub,104,294.2536317880149,10000,10668.357456138932,3435.374075452411,1923.1380709970836,141.516988196741,111230976,34562048,999,124494526,0,0
pubsub,105,297.05497857401497,10000,10936.764658027043,3606.5141203034245,1832.73502899101,141.78437462544136,110313472,33644544,1010,125692877,0,0
pubsub,106,299.95363293701666,10000,10389.469977845993,3477.8394884936383,1872.1903540135827,136.48814084257344,110768128,34099200,1018,126889762,0,0
pubsub,107,302.8292094320059,10000,10868.08503138608,3505.9766466192195,1901.5528119925875,140.05178555474006,109592576,32923648,1026,128085526,0,0
