phase,iteration,elapsed_seconds,events,runtime_events_per_second,end_to_end_events_per_second,latency_p95_ms,cpu_percent,rss_bytes,rss_delta_bytes,gc_runs,allocated_objects,failures,ordering_failures
pgoutput_redis,44,747.628361476,10000,17933.132134827647,435.0164819351358,22245.386964000092,194.2867347219088,180744192,99598336,399,108466427,0,0
pgoutput_redis,45,770.5884277370001,10000,18702.65533847962,435.8989225441261,22229.495724999877,203.68357344003468,180682752,99536896,406,110935370,0,0
pgoutput_redis,46,784.6491613780001,10000,18696.30640482793,712.3101133841221,13321.256389999917,200.62867844694048,184762368,103616512,411,113404538,0,0
pgoutput_redis,47,807.9029760380001,10000,18297.338394503433,430.38906173065027,22334.540792000098,198.83591729321444,179396608,98250752,416,115873617,0,0
pgoutput_redis,48,831.560547115,10000,12523.436045130473,423.0665476773786,22513.094170000157,130.43388020257916,170221568,89075712,424,118336165,0,0
pgoutput_redis,49,844.712202962,10000,17280.443839212963,761.4462347042794,12405.631276000122,185.9036396831026,172023808,90877952,432,120804614,0,0
pgoutput_redis,50,868.1459440900001,10000,12971.083872730815,427.1165690732467,22416.103291000127,142.87687007828487,171720704,90574848,439,123268693,0,0
pgoutput_redis,51,871.2050909060001,10000,18542.917873620943,3291.4868138477027,2338.785605999874,204.67449825944382,170729472,89583616,445,125736432,0,0
pgoutput_redis,52,884.5005156680002,10000,11845.685019819628,753.3616059356812,12081.25403400004,135.83575218076214,173027328,91881472,452,128199416,0,0
pgoutput_redis,53,904.730921351,10000,17419.74154573498,494.7391946328332,19501.329996999855,188.41047523617337,176259072,95113216,458,130669061,0,0
pgoutput_redis,54,907.910140341,10000,16795.99950196536,3164.574965052061,2355.432191000091,177.0918517953965,177844224,96698368,465,133136512,0,0
pgoutput_redis,55,920.9563092830001,10000,12160.36203090631,767.723691718082,12011.103258000048,132.4375985124774,178499584,97353728,471,135598863,0,0
pgoutput_redis,56,944.6056712960001,10000,13425.596592934211,423.2107097014541,22733.236142000125,144.80637662995431,179871744,98725888,477,138062527,0,0
pgoutput_redis,57,964.651432676,10000,19264.64162032486,499.31978489581394,19228.820183999916,201.03215538198907,181116928,99971072,484,140531651,0,0
pgoutput_redis,58,988.1004403450002,10000,12347.386152810554,426.8405146423182,22441.822085000014,130.19093615179267,184987648,103841792,490,142994964,0,0
pgoutput_redis,59,1011.4858711020001,10000,12756.01036963111,427.9891140237884,22431.300099000055,133.19354042829224,177545216,96399360,495,145458224,0,0
pgoutput_redis,60,1024.754801878,10000,17259.953490264692,754.7320439887746,12540.278438999849,197.36532436722186,168243200,87097344,504,147927500,0,0
pgoutput_redis,61,1048.1701595060001,10000,12866.126951939475,427.4328091426186,22435.025290000114,135.85502203693386,160575488,79429632,513,150390809,0,0
pgoutput_redis,62,1071.663762178,10000,11370.631201237009,426.05457928866684,22461.20418600003,132.23264687123023,164110336,82964480,523,152853562,0,0
pgoutput_redis,63,1084.995180884,10000,12335.656945934217,751.3636692333339,12177.537377000135,132.27678472711762,167702528,86556672,531,155315528,0,0
pgoutput_redis,64,1108.356404629,10000,13888.486624304689,428.43519633902736,22431.979990000174,145.35639769122108,166502400,85356544,538,157780247,0,0
pgoutput_redis,65,1131.396144053,10000,16081.70672619111,434.38601233998,22218.08629599991,168.3022280238286,166825984,85680128,545,160247422,0,0
pgoutput_redis,66,1145.0573044120001,10000,11697.492667477274,733.119311769682,12505.83791400004,132.02899392467197,169578496,88432640,552,162709582,0,0
pgoutput_redis,67,1168.265482536,10000,12393.356346011791,431.2636260424576,22223.276121000024,141.62644563978645,171610112,90464256,559,165174143,0,0
pgoutput_redis,68,1191.204417618,10000,19056.76564175754,436.31006868847214,22043.386887999986,201.34987494136584,171483136,90337280,566,167643012,0,0
pgoutput_redis,69,1205.003270895,10000,12735.523107111409,725.6929962724187,12788.438084000063,134.84996492275585,165543936,84398080,573,170106686,0,0
pgoutput_redis,70,1227.123610648,10000,15967.157626107137,452.45043645595536,21120.745209999994,169.88196824802029,158715904,77570048,585,172574349,0,0
pgoutput_redis,71,1250.121255169,10000,18190.057781905834,435.17027756423835,22212.638932000118,201.07289089946278,156028928,74883072,595,175043389,0,0
pgoutput_redis,72,1264.819089421,10000,17704.97698978058,681.1927513197038,13859.39970000004,189.37419481970196,157405184,76259328,604,177512512,0,0
pgoutput_redis,73,1287.872408744,10000,16057.882629111737,434.1338232360088,22124.424847000002,190.31240514304542,154783744,73637888,613,179980275,0,0
pgoutput_redis,74,1310.8743487010001,10000,17851.375109720382,435.08821995807597,22161.766279999938,205.9682961184438,157470720,76324864,622,182449850,0,0
pgoutput_redis,75,1325.29184405,10000,17430.44482090644,694.5345563963803,13498.435151999956,191.9141039740927,158978048,77832192,631,184918651,0,0
pgoutput_redis,76,1348.4199895860002,10000,18831.19800729598,432.76576707843145,22210.74334700006,200.14125243961223,160493568,79347712,640,187387525,0,0
pgoutput_redis,77,1371.828662403,10000,13077.117587985016,427.5777522783952,22396.32884599996,143.86406957171982,158654464,77508608,648,189850161,0,0
pgoutput_redis,78,1384.833453358,10000,18726.87925647408,770.100015654473,12281.940033999945,202.61308131470645,160817152,79671296,658,192319094,0,0
pgoutput_redis,79,1407.874427552,10000,16328.76670688168,434.3500929575593,22197.42141200004,192.70428384851584,158134272,76988416,667,194787057,0,0
pgoutput_redis,80,1431.546349803,10000,11947.87057565507,422.8159628713659,22440.378409000004,126.6953358370288,157020160,75874304,678,197249027,0,0
pgoutput_redis,81,1444.896544674,10000,16803.659960813864,750.2303419277391,12574.568500000169,185.80230405332108,159248384,78102528,688,199717168,0,0
pgoutput_redis,82,1468.373081151,10000,12320.393928725107,426.3236657172457,22424.316093000016,138.83408051448066,159510528,78364672,696,202181355,0,0
pgoutput_redis,83,1491.711625591,10000,13344.546453238894,428.9104250457757,22414.51718999997,145.84144873026614,158527488,77381632,704,204646020,0,0
pgoutput_redis,84,1504.894559808,10000,17468.886193007376,759.6343335294949,12443.883351000068,188.60611305996474,159772672,78626816,713,207115624,0,0
pgoutput_redis,85,1528.7870160520001,10000,12046.04690570195,418.9385974929385,22802.130849999914,127.49466057462439,161214464,80068608,721,209578419,0,0
pgoutput_redis,86,1531.798529686,10000,18240.21475999327,3343.1773077723037,2287.3642340000515,198.26777951842837,162918400,81772544,730,212046264,0,0
pgoutput_redis,87,1544.82887493,10000,12730.37695330948,769.1839499504231,12028.95894900007,136.95714461432286,163639296,82493440,737,214508883,0,0
pgoutput_redis,88,1564.866318585,10000,18303.05857359908,499.5223048467622,18861.833903999923,194.49222823942898,159051776,77905920,745,216978371,0,0
pgoutput_redis,89,1588.3234865660002,10000,12543.626088674186,426.6861330210757,22323.77196099992,135.17336829728933,160534528,79388672,754,219442447,0,0
pgoutput_redis,90,1611.71084198,10000,13285.530012374007,427.965789629514,22450.08552499985,136.80693408795963,161976320,80830464,762,221906000,0,0
pgoutput_redis,91,1625.119523385,10000,13138.800843671448,747.0490047615682,12478.85541200003,139.42705034663575,164708352,83562496,771,224370460,0,0
pgoutput_redis,92,1648.5595440710001,10000,12218.876042288452,427.03086577321324,22433.865618000025,136.11692354898557,168001536,86855680,779,226833199,0,0
pgoutput_redis,93,1671.7432723220002,10000,12711.96424956243,431.6668777860145,22211.841178000213,143.78903151418194,169115648,87969792,786,229298647,0,0
pgoutput_redis,94,1685.1554385380002,10000,12568.52701851172,746.7758652121637,12323.657156000081,132.67960494544064,169836544,88690688,794,231761610,0,0
pgoutput_redis,95,1708.7166214800002,10000,8809.310278135157,424.7748886967807,22258.00659999959,105.83161135543145,164331520,83185664,801,234221835,0,0
pgoutput_redis,96,1731.6863746860001,10000,17783.866119920414,435.7281230743972,22242.71975900001,189.35596345956057,166035456,84889600,810,236689843,0,0
pgoutput_redis,97,1734.6512086599998,10000,18254.872422146283,3396.6392307065344,2086.352326999986,189.99727003860258,169406464,88260608,816,239157489,0,0
pgoutput_redis,98,1745.165652585,10000,12933.096068441755,952.922326613172,9515.025569000045,134.67201288782223,163377152,82231296,823,241620553,0,0
pgoutput_redis,99,1768.368208524,10000,12696.106472838688,431.35778878664524,22228.01501699996,133.70827161797249,164884480,83738624,832,244083535,0,0
pgoutput_redis,100,1791.3582873020002,10000,16504.536443488443,435.31971024236805,22207.951867000247,175.55284932138142,165146624,84000768,840,246550202,0,0
pgoutput_redis,101,1805.1736664339999,10000,12823.389830221588,724.9407364355179,12832.697157999974,132.97151378072067,166481920,85336064,847,249011931,0,0
pgoutput_redis,102,1828.556611013,10000,12663.300862604981,428.06242997455587,22414.35312199974,134.6000314151303,167198720,86052864,855,251475109,0,0
pgoutput_redis,103,1851.6049668590001,10000,16384.911912569474,434.22546155766844,22239.11491600029,185.91390237043234,161566720,80420864,862,253941977,0,0
pgoutput_redis,104,1865.195300781,10000,12958.220729308034,737.2212814566462,12582.312624000224,136.30062152573495,159866880,78721024,872,256405208,0,0
pgoutput_redis,105,1888.4026711029999,10000,16677.795926666524,431.2603622884022,22422.685372999695,174.25566771629744,161767424,80621568,881,258871691,0,0
pgoutput_redis,106,1891.3243853820002,10000,18622.779737263438,3443.616486281723,2086.3919199996417,195.1086950570692,163471360,82325504,889,261340212,0,0
pgoutput_redis,107,1904.1578149549998,10000,16412.361905874004,780.3338358309556,12017.837472999872,191.99401014439545,160649216,79503360,897,263808516,0,0
pgoutput_redis,108,1925.1199311980001,10000,15371.398323243378,477.4627754088478,20040.277547000187,161.47701205616931,163667968,82522112,905,266274244,0,0
pgoutput_redis,109,1948.3364605509998,10000,18149.89202673908,431.12597469625354,22269.14552299968,192.36142718510715,166506496,85360640,912,268743749,0,0
pgoutput_redis,110,1971.374411077,10000,17065.874766392775,434.41474602429895,22219.19176199981,198.74923674799155,161107968,79962112,919,271210671,0,0
pgoutput_redis,111,1984.9909020460002,10000,18649.66670471511,735.3694452702686,12763.790204000088,195.78702798257856,157704192,76558336,930,273679928,0,0
pgoutput_redis,112,2008.004404512,10000,17521.177255609513,434.89375963689383,22148.666600999604,192.56138524740726,159670272,78524416,939,276149298,0,0
pgoutput_redis,113,2031.169531444,10000,17486.872080526093,432.05010390625984,22359.924733999833,199.03761401707024,160718848,79572992,949,278618623,0,0
pgoutput_redis,114,2045.0675525210002,10000,17257.391432217722,720.4879873150084,12987.040194999736,197.55482350548886,158687232,77541376,958,281085555,0,0
pgoutput_redis,115,2068.104965605,10000,17324.915842781633,434.4112336861777,22246.921833000215,193.40943084311323,157114368,75968512,968,283554965,0,0
pgoutput_redis,116,2091.059310589,10000,18657.342866049366,435.9917863064467,22082.3774090004,201.83313655035082,159735808,78589952,977,286024201,0,0
pgoutput_redis,117,2105.057810331,10000,18510.555928656733,715.427444554792,13176.674577000085,199.07903357477565,162160640,81014784,987,288493130,0,0
pgoutput_redis,118,2128.1715944519997,10000,16128.075446977684,432.9986313854207,22235.617770999852,190.52907880546476,158945280,77799424,994,290960319,0,0
pgoutput_redis,119,2151.234280489,10000,17238.82621045809,433.9626887801557,22240.106703000038,192.77338182629973,157507584,76361728,1006,293429334,0,0
pgoutput_redis,120,2165.0810739599997,10000,17121.423957323423,723.1461646314701,13071.353102000103,189.96420235553836,159014912,77869056,1015,295898756,0,0
pgoutput_redis,121,2188.3259104119998,10000,16919.235663106516,430.54122129433426,22338.324175000253,201.40785399852433,155803648,74657792,1024,298366334,0,0
pgoutput_redis,122,2211.866224504,10000,11259.841608257728,425.1681857722261,22397.75598899996,125.89657637308547,159014912,77869056,1035,300828312,0,0
pgoutput_redis,123,2225.115965049,10000,17216.38480034788,755.8326210556442,12497.035906999827,186.30080709229412,156131328,74985472,1044,303296974,0,0
pgoutput_redis,124,2248.3077061159997,10000,18260.628464588022,431.5396717622935,22308.061040999746,203.51565232965743,154099712,72953856,1054,305766543,0,0
pgoutput_redis,125,2271.580466931,10000,16094.604885801717,430.0719776499833,22388.883611999972,171.4030141385953,151670784,70524928,1064,308233389,0,0
pgoutput_redis,126,2285.115308915,10000,17614.178322878077,739.8309017395799,12789.321264000137,188.3755961146369,151961600,70815744,1074,310702674,0,0
pgoutput_redis,127,2308.469371847,10000,14242.239686302346,428.6291361183084,22370.672787999865,154.46812200650038,151896064,70750208,1084,313169645,0,0
pgoutput_redis,128,2331.8815511459998,10000,12305.700329075205,427.4913317269527,22424.59447500005,131.194550521988,151633920,70488064,1094,315632137,0,0
pgoutput_redis,129,2345.1603091819998,10000,16620.45366145668,754.4102487429132,12490.721817000122,185.17233733433247,157265920,76120064,1105,318099733,0,0
pgoutput_redis,130,2368.5433220699997,10000,12961.92998595594,428.0431978150974,22412.440882999817,139.0185142880562,158244864,77099008,1114,320564082,0,0
pgoutput_redis,131,2391.8012627139997,10000,14803.9813709158,430.3007941607213,22402.010747000077,156.84271329393255,159227904,78082048,1123,323030173,0,0
pgoutput_redis,132,2405.3180299279998,10000,13439.43307009538,740.9527867739341,12563.123133000317,141.4797003424692,158142464,76996608,1132,325493282,0,0
pgoutput_redis,133,2428.5433898039996,10000,12393.764416033271,430.9876003547331,22237.618082000154,131.9568204668571,157511680,76365824,1141,327957001,0,0
pgoutput_redis,134,2451.7623820139997,10000,16271.597963182327,431.0224622481334,22176.699303000078,189.57654126327887,154169344,73023488,1151,330424755,0,0
pgoutput_redis,135,2465.386820624,10000,12759.408601615294,735.379522461914,12635.416430000078,136.7097161712401,157642752,76496896,1160,332888768,0,0
pgoutput_redis,136,2488.4526664709997,10000,18099.786264691844,433.8959581329779,22178.86641599989,201.77237975946403,160993280,79847424,1169,335358154,0,0
pgoutput_redis,137,2511.499543055,10000,17064.02076237921,434.2697491311355,22232.586702999924,189.92810713043485,163323904,82178048,1178,337827140,0,0
pgoutput_redis,138,2525.187073843,10000,17355.42395562901,731.6004271816072,12933.824968000408,189.56990548526375,159420416,78274560,1186,340295662,0,0
pgoutput_redis,139,2548.193560966,10000,18370.995377209845,434.98546774297466,22101.99705800005,201.49563582575846,160403456,79257600,1196,342764901,0,0
pgoutput_redis,140,2571.2753197849997,10000,17020.325369586317,433.63299850296477,22188.218189000054,189.51230102647924,163287040,82141184,1205,345233705,0,0
pgoutput_redis,141,2585.208328375,10000,16868.84025125902,718.8121426350434,13034.18616099998,186.12131468366334,164335616,83189760,1214,347702967,0,0
pgoutput_redis,142,2608.246279952,10000,17026.551551831715,434.44214988826917,22262.428425000053,190.45024907359527,160190464,79044608,1222,350172405,0,0
pgoutput_redis,143,2631.356399839,10000,15117.260561427673,433.0406489505516,22189.45412899984,198.0187223069781,160059392,78913536,1233,352639792,0,0
pgoutput_redis,144,2645.183596386,10000,18419.708516360744,724.236813039505,13085.332948000087,196.87599698970632,161763328,80617472,1241,355108292,0,0
pgoutput_redis,145,2648.3102056469997,10000,13261.665806008725,3222.8810726131205,2123.4776240003157,138.18864415649588,162942976,81797120,1250,357570768,0,0
pgoutput_redis,146,2671.60874906,10000,11142.461714717898,429.5886867570163,22238.269362999745,129.05200851640518,159731712,78585856,1258,360033053,0,0
pgoutput_redis,147,2694.528432403,10000,18322.545592594623,436.6791913673487,22201.147518999733,193.29629158346938,158683136,77537280,1268,362501581,0,0
pgoutput_redis,148,2705.23700818,10000,19528.38691726316,935.4573887424219,9869.987203999699,203.33912255622906,160387072,79241216,1277,364970548,0,0
pgoutput_redis,149,2718.016534511,10000,18421.569177219077,783.7096399483753,12026.908281000033,206.192000783137,161370112,80224256,1287,367439156,0,0
pgoutput_redis,150,2731.053330194,10000,11962.429330242096,768.3782304145807,11883.517955000116,136.40938367310397,159141888,77996032,1296,369902070,0,0
pgoutput_redis,151,2763.12164678,10000,18292.736421927908,312.0265726706908,31363.509539999995,204.51776351656616,160059392,78913536,1306,372363815,0,0
pgoutput_redis,152,2786.339987906,10000,16578.423503770286,431.07235763067735,22435.174135000125,195.20984622819665,161828864,80683008,1315,374832932,0,0
pgoutput_redis,153,2809.382035745,10000,16444.7457816155,434.3809127180523,22193.326509000144,193.7839771983742,163598336,82452480,1324,377301215,0,0
pgoutput_redis,154,2825.518781409,10000,12121.519728647761,620.5224128104974,15126.57286600006,130.52728984159296,163926016,82780160,1332,379765107,0,0
pgoutput_redis,155,2848.933577767,10000,12287.778544745091,427.4870857643337,22426.639445999626,137.83638638557036,167403520,86257664,1341,382228301,0,0
pgoutput_redis,156,2872.1532986039997,10000,12285.477940854442,431.1043735669003,22219.08014599967,138.42677282711733,168239104,87093248,1349,384692106,0,0
pgoutput_redis,157,2885.5713656509997,10000,11326.015522969898,746.3557174399247,12164.739544999975,127.00108815257533,169287680,88141824,1356,387153161,0,0
pgoutput_redis,158,2909.031283415,10000,11591.320321973879,426.6518412638195,22427.271390999977,131.0620804572118,169463808,88317952,1363,389616565,0,0
pgoutput_redis,159,2932.070450725,10000,16304.845141588576,434.3889580749985,22246.724339999673,188.72579177659162,169861120,88715264,1370,392085003,0,0
pgoutput_redis,160,2945.548510615,10000,11969.1157507021,743.2329508478922,12346.424557000319,135.10753957853208,171913216,90767360,1377,394548682,0,0
pgoutput_redis,161,2968.5169480699997,10000,17653.30023089952,435.7487963205151,22213.796544999695,185.1898105525222,172871680,91725824,1384,397017091,0,0
pgoutput_redis,162,2991.4480936309997,10000,18336.543301098125,436.44937113859385,22200.15168200007,197.0776453169677,167530496,86384640,1391,399486010,0,0
pgoutput_redis,163,3005.288755406,10000,18262.21359267665,723.4748342391064,13080.497110999659,197.60141785634667,165023744,83877888,1401,401954679,0,0
pgoutput_redis,164,3028.5430847509997,10000,16792.00002789204,430.3844719960539,22370.23853000028,198.52651291239695,168235008,87089152,1410,404422814,0,0
pgoutput_redis,165,3051.552153498,10000,16848.08045085094,434.99217567045844,22231.49456400006,189.1740797350218,168497152,87351296,1418,406891921,0,0
pgoutput_redis,166,3065.3145193289997,10000,17684.278810717118,727.726629636536,12892.898175000028,189.73490765600505,167776256,86630400,1425,409361033,0,0
pgoutput_redis,167,3088.330556287,10000,16928.71811627461,434.82010066181914,22154.569418999927,197.35261799178286,168230912,87085056,1432,411829257,0,0
pgoutput_redis,168,3111.3753934799997,10000,17463.399700470436,434.2939453025161,22222.589364000214,186.25474250927564,172916736,91770880,1439,414298318,0,0
pgoutput_redis,169,3125.339980112,10000,17539.641088497036,717.2710429892611,13195.834500000274,187.98725679825162,174653440,93507584,1447,416767467,0,0
pgoutput_redis,170,3148.3253062189997,10000,18540.955787495568,435.4209272559022,22225.786997999876,204.32804163764052,174833664,93687808,1453,419236216,0,0
pgoutput_redis,171,3171.4776174559997,10000,14521.137986386992,432.31388585178115,22295.669348000047,167.07629949863093,177192960,96047104,1460,421702945,0,0
pgoutput_redis,172,3185.315443571,10000,17873.159058809117,723.5908068114712,13095.83022600009,198.43952290091062,177549312,96403456,1466,424170728,0,0
pgoutput_redis,173,3208.837351634,10000,13571.850480515526,425.5208770993529,22264.192471000115,160.078878862139,177684480,96538624,1472,426636733,0,0
pgoutput_redis,174,3232.283373166,10000,12044.518975129195,426.9058762866693,22434.58992299975,133.68229954297837,176504832,95358976,1478,429100095,0,0
pgoutput_redis,175,3245.3976896599997,10000,18083.338326904493,763.6277712883541,12372.521017000054,200.466508718082,175022080,93876224,1484,431567714,0,0
pgoutput_redis,176,3268.462199738,10000,16164.869905010964,433.92443204488455,22255.290354999943,188.09647963813362,175329280,94183424,1490,434036317,0,0
pgoutput_redis,177,3291.909139687,10000,11705.560617826874,426.8451237332989,22432.3130570001,133.1346654269926,175915008,94769152,1496,436500544,0,0
pgoutput_redis,178,3305.3985139349998,10000,17027.838501553055,742.3517800913897,12746.744224000395,194.8224072984012,175849472,94703616,1502,438968128,0,0
pgoutput_redis,179,3328.885139658,10000,12470.716341831163,426.1617128488795,22417.1625099998,139.81445843757012,176001024,94855168,1508,441431837,0,0
pgoutput_redis,180,3352.369653535,10000,11294.758296376278,426.1834876042231,22452.34160200016,129.67636321474302,177033216,95887360,1515,443895123,0,0
pgoutput_redis,181,3365.361317505,10000,18910.50577800577,771.0379581862799,11796.441512000001,200.1109220300091,179060736,97914880,1520,446363512,0,0
pgoutput_redis,182,3389.037578815,10000,12172.489537509722,422.83454708731205,22419.863689000067,126.73841929702294,183562240,102416384,1527,448823970,0,0
pgoutput_redis,183,3412.465189616,10000,12100.173586063525,427.2588229857358,22428.780541999913,137.69261584182567,183472128,102326272,1535,451288261,0,0
pgoutput_redis,184,3425.4118744489997,10000,17680.47700512361,773.6013953288181,12212.491327000407,190.79920812678006,187441152,106295296,1541,453757474,0,0
pgoutput_redis,185,3448.859820231,10000,12170.02750292901,426.8570392056196,22423.085908999838,128.14513446626324,180383744,99237888,1546,456220462,0,0
pgoutput_redis,186,3472.260093422,10000,12758.232234035553,427.75215087432196,22418.46780700007,146.5062272522809,171130880,89985024,1552,458684116,0,0
pgoutput_redis,187,3485.7373522919997,10000,11283.20566046183,743.3145424462491,12080.293141999846,120.41711973584141,166014976,84869120,1565,461145825,0,0
pgoutput_redis,188,3509.194336256,10000,11913.030242673756,426.7264701488319,22443.656208999982,127.44473634316542,171958272,90812416,1575,463607578,0,0
pgoutput_redis,189,3532.461801598,10000,17082.714177481696,430.14132361278837,22500.094792000255,181.2955378396639,173322240,92176384,1584,466076166,0,0
pgoutput_redis,190,3545.6777319049997,10000,12416.4577420701,758.075621154349,12156.331232999946,129.53759389204157,171458560,90312704,1592,468539065,0,0
